"","cluster_assignment","id","name","IBU","ABV","SRM"
"51","10","ItEVNY","Anniversary Ale 2009",0.911181491556689,0.217071807682988,-0.447216681911477
"52","5","HIuMUM","Antwerpen Stout",-0.988474598017909,-1.10218397863275,2.17185288134246
"53","12","IyyejS","Anubis Imperial Coffee Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"54","7","JCo28y","Asian Gold Blonde",-0.988474598017909,-1.10218397863275,-0.883728275787133
"55","1","uHEs7N","Audition - Altbier",-0.109883656589657,-0.88230801424679,-0.0107050880358205
"56","8","fdnFoV","Audition - Belgian-Style Blonde",-0.869746092419496,0.217071807682988,-0.840077116399567
"57","1","8ugUQF","Audition - Belgian-Style Pale Ale",-0.751017586821084,-0.827339023150302,-0.534519000686608
"58","2","BJFSW8","Audition - Double IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"59","7","cBZj1z","Audition - English-Style Bitter",-0.632289081222672,-1.62438939404939,-0.578170160074174
"60","1","NY86j7","Audition - Imperial Pilsner",-0.394832070025847,-0.552494067667857,-0.927379435174699
"61","1","lEPIZg","Audition - Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"62","1","WaxgGo","Audition - Pilsner",-0.394832070025847,-0.552494067667857,-0.927379435174699
"63","6","eOVHdT","Audition - Scotch Ale",-0.513560575624259,0.327009789875965,0.644062302777664
"64","11","1unO6C","Autumn Ale",-0.917237494658861,-0.497525076571368,-0.490867841299042
"65","1","nvfMg1","Avalanche Ale",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"66","7","kLnpDN","Bad Luck Blonde",-0.988474598017909,-1.10218397863275,-0.883728275787133
"67","4","J2UGn1","Baltic Anomaly",-0.157375058829022,0.959153187485588,2.17185288134246
"68","4","Beiqbm","Baltic Joy",-0.157375058829022,0.959153187485588,2.17185288134246
"69","7","YXPOTZ","Bamberg Helles",-0.917237494658861,-0.827339023150302,-0.883728275787133
"70","11","kbyHKb","Banana Stand",-1.34466011481315,-0.772370032053813,-0.0543562474233861
"71","4","bdFoir","Bare Knuckle Stout",0.317538963564627,0.409463276520699,2.17185288134246
"72","2","wRkDGh","Barrel Aged 471 IPA. Aggressive Hoppiness",1.9797380419424,1.37142062070925,-0.534519000686608
"73","8","fGeFvg","Barrel Aged BOTL Cap",-0.561051977863624,0.272040798779476,-0.709123638236871
"74","8","dS3WFU","Barrel Aged Chaka (Merlot)",-0.869746092419496,0.217071807682988,-0.840077116399567
"75","1","18Ki63","Barrel Aged Dale's Pale Ale (Makers Mark)",-0.22861216218807,-0.799854527602057,-0.447216681911477
"76","4","8SiLJi","Barrel Aged Imperial Cherry Stout",1.14863850275351,1.6462655761917,2.17185288134246
"77","1","LMONA6","Barrel Aged Mama's Mama's Little Yella Pils (Tequila)",-0.394832070025847,-0.552494067667857,-0.927379435174699
"78","4","hO6U5X","Barrel Aged Narwhal",1.14863850275351,1.6462655761917,2.17185288134246
"79","3","zLqnaW","Barrel Aged Nuovo Record",-0.751017586821084,0.876699700840855,0.207550708902008
"80","4","DvxCJ2","Barrel Aged Twenty Five",0.0800819523678023,0.546885754261921,2.17185288134246
"81","2","HIwvra","Barrel-Aged Bigfoot (Whiskey Barrels)",1.86100953634399,2.03104851386712,0.120248390126876
"82","10","AZgmir","Barrel-Aged Hoptimum  (Trip in the Woods)",0.911181491556689,0.217071807682988,-0.447216681911477
"83","4","Ydp0k0","Barrel-Aged Ten Fidy",1.14863850275351,1.6462655761917,2.17185288134246
"84","1","PZL75k","Barrel-Aged Thunder Ann",-0.22861216218807,-0.799854527602057,-0.447216681911477
"85","10","4A41PO","Barrel-Aged Torpedo Extra IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"86","2","x7GusT","Batch #2 Barleywine",1.86100953634399,2.03104851386712,0.120248390126876
"87","3","JzR6cK","Bavarian-Styled Doppel Weizen",-0.751017586821084,0.876699700840855,0.207550708902008
"88","10","kvklwS","Bayside Black IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"89","8","3JrTod","Beach Bum Blonde Ale",-0.869746092419496,0.217071807682988,-0.840077116399567
"90","1","9YCuGj","Bearsharktopus",-0.751017586821084,-0.827339023150302,-0.534519000686608
"91","12","ZQkBoF","Bearwalker Barrel Aged Double Maple",-0.276103564427435,-0.717401040957324,0.469457665227401
"92","12","Nl1CJp","Bearwalker Brown",-0.276103564427435,-0.717401040957324,0.469457665227401
"93","7","Jyj4KZ","Bearwalker Maple Nut (Eagle Rare Barrel Aged)",-1.29716871257378,-0.827339023150302,-1.0583329133374
"94","6","2rqlKs","Beer Camp 013: Old Cantankerous",0.317538963564627,0.546885754261921,0.513108824614967
"95","2","7iFx4r","Beer Camp Across America",1.9797380419424,1.37142062070925,-0.534519000686608
"96","10","6mTebP","Beer Camp Golden IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"97","9","pTHBWA","Beer Camp Hoppy Lager",-1.51088002265092,-1.15715296972923,-1.0583329133374
"98","10","pGqazY","Beer Camp Tropical IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"99","1","ZK2Swv","Beer Camp: Atlantic-Style Vintage Ale",-0.513560575624259,-0.827339023150302,-0.883728275787133
"100","12","BdlH6M","Beer Camp: Campout Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"101","7","QHCtPE","Beer Camp: Dry Hopped Belgian Golden",-0.988474598017909,-1.10218397863275,-0.883728275787133
"102","2","nxU5Fn","Beer Camp: Dry-Hopped Barleywine-Style Ale",1.86100953634399,2.03104851386712,0.120248390126876
"103","9","2avhYf","Beer Camp: Dry-Hopped Berliner-Style Weisse",-1.72459133272807,-1.87174985398359,-1.0583329133374
"104","11","eueVi6","Beer Camp: Dunkle Weisse",-1.34466011481315,-0.772370032053813,-0.0543562474233861
"105","10","z8iAm9","Beer Camp: East Meets West IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"106","9","bSQyva","Beer Camp: Ginger Lager",-1.51088002265092,-1.15715296972923,-1.0583329133374
"107","6","q5sbES","Beer Camp: Raspberry Sundae Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"108","4","lT9g7O","Beer Camp: Stout of the Union",0.317538963564627,0.409463276520699,2.17185288134246
"109","6","SPbPNt","Beer Camp: Thai-Style Iced Tea",-0.157375058829022,0.409463276520699,1.08057389665332
"110","2","4jKDXK","Beer Camp: West Coast DIPA",1.9797380419424,1.37142062070925,-0.534519000686608
"111","10","h331gl","Beer Camp: White IPA with Yuzu",0.911181491556689,0.217071807682988,-0.447216681911477
"112","8","gFe3ro","Beer Like A Billy Goat",-0.561051977863624,0.272040798779476,-0.709123638236871
"113","3","ZJdowf","Beerhive",-0.394832070025847,1.09657566522681,-0.752774797624436
"114","11","1cLpJP","Beerito",-0.751017586821084,-0.772370032053813,-0.0980074068109518
"115","1","BoJHzM","Belgian Black IPA - Beer Camp #94",-0.751017586821084,-0.827339023150302,-0.534519000686608
"116","3","nAr0mR","Belgian Blond",-0.276103564427435,1.37142062070925,-0.709123638236871
"117","1","DQW0WA","Belgian Crush",-0.751017586821084,-0.827339023150302,-0.534519000686608
"118","1","hDKDfU","Belgian Style Pale Ale - Mountain Series",-0.751017586821084,-0.827339023150302,-0.534519000686608
"119","8","X8qNCS","Belgian-Style Blonde IPA",-0.869746092419496,0.217071807682988,-0.840077116399567
"120","7","17KZDP","Bella Czech Pils",-0.822254690180131,-0.88230801424679,-1.01468175394983
"121","9","O3nY32","Bernie Weisse",-1.72459133272807,-1.87174985398359,-1.0583329133374
"122","6","QtA7tb","Betsy's Revenge",-0.157375058829022,0.409463276520699,1.08057389665332
"123","7","pSVIAZ","BFD - Beer For Drinking",-0.988474598017909,-1.10218397863275,-0.883728275787133
"124","2","zqS7ze","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"125","2","ETtkIW","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"126","2","eyYenc","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"127","2","ygAzC9","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"128","2","aztnLa","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"129","2","DJcbV1","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"130","2","pdLPeS","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"131","2","Rx4Dnt","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"132","2","ysyw2P","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"133","2","4sdq0d","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"134","2","1UhodH","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"135","2","IphbdN","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"136","2","8PsCAg","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"137","2","ER2JSs","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"138","2","2CRlqm","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"139","3","qUIYuC","Bigfoot",0.436267469163039,2.03104851386712,0.251201868289573
"140","2","9HcWSd","Bigfoot",1.86100953634399,2.03104851386712,0.120248390126876
"141","2","dapUuF","Bigfoot (2016)",1.86100953634399,2.03104851386712,0.120248390126876
"142","2","AFNvz4","Bigfoot (2018)",1.86100953634399,2.03104851386712,0.120248390126876
"143","2","0T4pOY","Bigfoot Barrel-Aged",1.86100953634399,2.03104851386712,0.120248390126876
"144","10","Rxu5Bd","Bing Bing",0.911181491556689,0.217071807682988,-0.447216681911477
"145","2","BJymUV","Bitter Oats",1.9797380419424,1.37142062070925,-0.534519000686608
"146","1","gLBFNH","Bitter Over Ewe",-0.157375058829022,-0.662432049860835,-0.359914363136346
"147","4","tLwMOd","Black Brew Bae",0.911181491556689,0.134618321038254,1.7353412874668
"148","12","pkEofb","Black Cat Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"149","4","yxUgyc","Black Cat Stout",0.317538963564627,0.409463276520699,2.17185288134246
"150","11","4fKoj3","Black Crown",-0.798508989060449,-0.772370032053813,-0.447216681911477
"151","4","yoGDFl","Black Eye PA",0.911181491556689,0.134618321038254,1.7353412874668
"152","10","kZadFf","Black IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"153","10","fyj05b","Black IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"154","11","HSChH3","Black Lager (Hatchery Series Release #3)",-1.130948804736,-0.964761500891524,0.38215534645227
"155","4","E6kkPh","Black Mad Hatter India Pale Ale",0.911181491556689,0.134618321038254,1.7353412874668
"156","3","ja4TBb","Black Mamba",-0.751017586821084,0.876699700840855,0.207550708902008
"157","12","NgU9h0","Black Shack Porter",-0.394832070025847,-0.415071589926635,1.29882969359115
"158","3","Du7C2e","Black Tulip",-0.394832070025847,1.09657566522681,-0.752774797624436
"159","12","i0Hy6x","Black Vapor",-0.703526184581719,-1.15715296972923,1.08057389665332
"160","12","fekpJv","Blackstrap Fever",-0.751017586821084,-0.689916545409079,1.08057389665332
"161","6","QFJ250","Blantons Barrel Aged Scotch Ale",-0.513560575624259,0.327009789875965,0.644062302777664
"162","4","d16niD","Blindfold",0.911181491556689,0.134618321038254,1.7353412874668
"163","6","24mTU2","Blizzicane Bock",-0.751017586821084,0.217071807682988,0.862318099715492
"164","7","95tyDm","Blonde Ale",-0.988474598017909,-1.10218397863275,-0.883728275787133
"165","2","IlrJbh","Blood Shot",1.38609551395034,1.48135860290223,-0.228960884973649
"166","6","wzCyVT","Blue",-0.157375058829022,0.409463276520699,1.08057389665332
"167","10","bK4vxh","Blue Dream",0.911181491556689,0.217071807682988,-0.447216681911477
"168","11","oYED15","Blue Ridge Red",-0.798508989060449,-1.23960645637397,-0.0543562474233861
"169","6","932XO8","Blueberry Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"170","6","WTmAem","Blueberry Porter",-0.157375058829022,0.409463276520699,1.08057389665332
"171","8","l7Dmxe","Blueberry Saison",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"172","7","5LwuwE","Bob White",-1.29716871257378,-0.827339023150302,-1.0583329133374
"173","8","qpPzL7","Bobolink",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"174","1","vmmRA5","Bohemian Dock Street Pilsner",-0.394832070025847,-1.10218397863275,-1.01468175394983
"175","6","75agIj","Bolivia Newton John",-0.632289081222672,0.409463276520699,1.21152737481602
"176","8","HgMkeg","Bonnaroo Brew",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"177","10","AEFy0R","Boomerang",0.911181491556689,0.217071807682988,-0.447216681911477
"178","1","QdPbTF","Born Yesterday",-0.22861216218807,-0.799854527602057,-0.447216681911477
"179","4","NU4qr0","Bosden",0.317538963564627,0.409463276520699,2.17185288134246
"180","10","Yjd19k","Bottle Rocket IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"181","4","yORSh7","Bourbon Barrel Aged Imperial Stout",1.14863850275351,1.6462655761917,2.17185288134246
"182","4","giziAd","Bourbon Barrel Aged Imperial Stout With Coffee",1.14863850275351,1.6462655761917,2.17185288134246
"183","4","t28a6A","Brandy Barrel-Aged Ten Fidy",1.14863850275351,1.6462655761917,2.17185288134246
"184","8","PRRZBx","Brass & Blues",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"185","7","hImGQV","Braupakt",-1.34466011481315,-0.717401040957324,-0.796425957012002
"186","4","KuiKeS","Breakfast At Chicos",0.0800819523678023,1.6462655761917,2.17185288134246
"187","10","pZEIiV","Breck IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"188","1","IkgmFq","Breckenridge Christmas Ale",0.198810457966215,-0.332618103281901,-0.447216681911477
"189","10","RcyKuX","Bretthead",0.911181491556689,0.217071807682988,-0.447216681911477
"190","8","bMv56j","Brewery Lane Series: Biere De Garde",-0.751017586821084,-0.14022663444419,-0.272612044361214
"191","4","9slIEB","Broken Vow",0.0800819523678023,0.546885754261921,2.17185288134246
"192","10","CRw8Gu","Brown Eyed Buckeye",0.911181491556689,0.217071807682988,-0.447216681911477
"193","1","TpiDMC","Brown Shugga'",0.198810457966215,-0.332618103281901,-0.447216681911477
"194","1","d2nhC0","Brown's Point ESB",-0.157375058829022,-0.662432049860835,-0.359914363136346
"195","8","P3fflp","Bubbly Wit",-0.869746092419496,0.217071807682988,-0.840077116399567
"196","9","8MMa77","Bud Dry",-1.58211712600997,-1.40451342966343,-1.0583329133374
"197","6","W2dlxg","Bud Extra",-0.157375058829022,0.409463276520699,1.08057389665332
"198","9","qGhR1j","Bud Ice",-1.43964291929188,-1.01973049198801,-0.971030594562264
"199","9","SaQFBA","Bud Ice Light",-1.43964291929188,-1.01973049198801,-0.971030594562264
"200","9","dimtrs","Bud Light",-1.58211712600997,-1.40451342966343,-1.0583329133374
"201","9","Abbvjh","Bud Light Apple",-1.58211712600997,-1.40451342966343,-1.0583329133374
"202","6","Dvucvo","Bud Light Blends Lemon",-0.157375058829022,0.409463276520699,1.08057389665332
"203","9","t9aucT","Bud Light Chelada",-1.58211712600997,-1.40451342966343,-1.0583329133374
"204","8","4zruzt","Bud Light Golden Wheat",-0.869746092419496,0.217071807682988,-0.840077116399567
"205","9","MzoCPz","Bud Light Lime",-1.58211712600997,-1.40451342966343,-1.0583329133374
"206","9","WQsARu","Bud Light Orange",-1.58211712600997,-1.40451342966343,-1.0583329133374
"207","9","hd8yE8","Bud Light Platinum",-1.58211712600997,-1.40451342966343,-1.0583329133374
"208","6","LXWiDB","Bud Light Radler - Grapefuit",-0.157375058829022,0.409463276520699,1.08057389665332
"209","6","doijNb","Buddha's Hand - Mountain Series",-0.157375058829022,0.409463276520699,1.08057389665332
"210","9","1P45iR","Budweiser",-1.51088002265092,-1.15715296972923,-1.0583329133374
"211","11","ueYGTP","Budweiser 1933 Repeal Reserve",-0.798508989060449,-0.772370032053813,-0.447216681911477
"212","1","hlynwj","Budweiser American Ale",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"213","9","eW9IJb","Budweiser Chelada",-1.51088002265092,-1.15715296972923,-1.0583329133374
"214","11","mobjLC","Budweiser Copper Lager",-0.798508989060449,-0.772370032053813,-0.447216681911477
"215","11","bQk5Rn","Budweiser Freedom Reserve",-0.798508989060449,-0.772370032053813,-0.447216681911477
"216","9","G2Vi1J","Budweiser Select",-1.58211712600997,-1.40451342966343,-1.0583329133374
"217","6","BbrPm8","Buffalo Trace Aged Scotch Ale",-0.513560575624259,0.327009789875965,0.644062302777664
"218","4","dRIuaV","Bulleit Bourbon Ten Fidy",0.198810457966215,0.546885754261921,2.17185288134246
"219","4","5ON8OO","Bulleit Bourbon Ten Fidy",0.198810457966215,0.546885754261921,2.17185288134246
"220","9","QhHBBX","Busch",-1.51088002265092,-1.15715296972923,-1.0583329133374
"221","7","fKinUP","Busch Ice",-1.29716871257378,-0.552494067667857,-0.883728275787133
"222","9","30zzKy","Busch Light",-1.58211712600997,-1.40451342966343,-1.0583329133374
"223","9","vNwXnT","Busch Signature Copper Lager",-1.51088002265092,-1.15715296972923,-1.0583329133374
"224","12","zYJxUM","Cabin Fever",-0.276103564427435,-0.717401040957324,0.469457665227401
"225","11","9OyQXs","California Black Beer",-1.130948804736,-0.964761500891524,0.38215534645227
"226","5","qa1QZU","Cappuccino Stout",-0.988474598017909,-1.10218397863275,2.17185288134246
"227","7","04k0TG","Casper The Friendly Gose",-1.34466011481315,-0.88230801424679,-0.796425957012002
"228","1","PLnqH7","Celebration Ale 1992",-0.22861216218807,-0.799854527602057,-0.447216681911477
"229","1","v5a7l8","Celebrator Beer News",0.198810457966215,-0.332618103281901,-0.447216681911477
"230","1","lyc9as","Censored (Kronik)",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"231","1","tZkS7X","Censored Imperial Stout",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"232","1","GboTWT","Censored Rich Copper Ale",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"233","1","zd3xxc","Centennial Hop Mountain Marzen (Batch No. 80524)",-0.751017586821084,-0.497525076571368,-0.490867841299042
"234","8","1C793t","Centennial Saison",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"235","12","1t3vFB","Chai Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"236","1","guH320","Chaka",-0.751017586821084,-0.827339023150302,-0.534519000686608
"237","2","Ontrer","Chardonnay Barrel G'Knight",1.38609551395034,1.48135860290223,-0.228960884973649
"238","6","ct0Hxz","Charkoota Rye",-0.893491793539179,0.409463276520699,0.513108824614967
"239","6","lUt8yP","Charkoota Rye",-0.893491793539179,0.409463276520699,0.513108824614967
"240","7","qqOqX9","Chernigivske White",-0.869746092419496,-1.10218397863275,-0.709123638236871
"241","2","LkfL1Y","Cherry Chocolate Stout",1.9797380419424,1.37142062070925,-0.534519000686608
"242","4","wIRsU0","Cherry Vanilla Stout",0.317538963564627,0.409463276520699,2.17185288134246
"243","6","3wh93y","Chewbocka",-0.751017586821084,0.217071807682988,0.862318099715492
"244","1","Z10a03","Chico King - Beer Camp Across America",-0.22861216218807,-0.799854527602057,-0.447216681911477
"245","4","dnUKxu","Chocolate Chili Stout - High Altitude Series",1.14863850275351,1.6462655761917,2.17185288134246
"246","6","T1YdsG","Chocolate Pretzel Stout",-0.632289081222672,0.409463276520699,1.51708549052898
"247","4","x71Neo","Chocolate Stout (Cask Conditioned) Aka Double Chocolate Snowman Stout",0.317538963564627,0.409463276520699,2.17185288134246
"248","2","EBgR2m","Choice Make Good",1.9797380419424,1.37142062070925,-0.534519000686608
"249","6","zpvlri","Christmas Chub",-0.157375058829022,0.409463276520699,1.08057389665332
"250","7","oEiXJV","Christmas Jam",-0.988474598017909,-1.0746994830845,-1.14563523211253
"251","4","Hh3VFp","Cinnister Stout",0.317538963564627,0.409463276520699,2.17185288134246
"252","10","iTZlLw","Citra IPL",0.911181491556689,0.217071807682988,-0.447216681911477
"253","1","yQqOSf","Citra Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"254","9","tMseDR","Citrus And Vanilla Berlinerweisse",-1.72459133272807,-1.87174985398359,-1.0583329133374
"255","1","8pAabO","CitruSinensis",-0.22861216218807,-0.799854527602057,-0.447216681911477
"256","7","3dsDxX","Clean Sweep",-0.988474598017909,-1.10218397863275,-0.883728275787133
"257","8","CtLLsH","Coco Nuts",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"258","4","mXym9s","Coffee Stout",0.0800819523678023,1.6462655761917,2.17185288134246
"259","6","gfFqa1","Cold Nose Winter Ale",0.317538963564627,0.546885754261921,0.513108824614967
"260","7","qhppip","Collabinator Wit",-1.29716871257378,-0.827339023150302,-1.0583329133374
"261","10","h2d5zt","Conehead",0.911181491556689,0.217071807682988,-0.447216681911477
"262","8","a1DUfG","Cool Breeze",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"263","9","sghlNk","Cornlaboration",-1.51088002265092,-1.15715296972923,-1.0583329133374
"264","4","uycrg9","Corsair Buckwheat Porter",0.0800819523678023,0.546885754261921,2.17185288134246
"265","1","ehb1eB","Country Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"266","7","C7bzqV","Cranberry Kolsch",-0.917237494658861,-0.799854527602057,-0.883728275787133
"267","7","bHmQdD","Crank Tank",-0.869746092419496,-1.10218397863275,-0.709123638236871
"268","11","FDpmPR","Crank Tank Rye'd Ale",-1.10720310361632,-1.15715296972923,0.0329460713517451
"269","5","BkSzxg","Cream Ale",-0.988474598017909,-1.10218397863275,2.17185288134246
"270","7","xwLUUb","Cream Ale",-1.17844020697537,-0.88230801424679,-1.01468175394983
"271","1","537zpn","Credits & Debits",-0.22861216218807,-0.799854527602057,-0.447216681911477
"272","1","S1oEH9","CSB ESB",-0.157375058829022,-0.662432049860835,-0.359914363136346
"273","3","AvtUms","Cubcrawler",0.317538963564627,1.37142062070925,-0.0543562474233861
"274","11","nF8WBb","Cuvee Mam'zelle",-0.988474598017909,-0.470040581023124,0.0765972307393107
"275","3","rDnNdd","Cuvee Soeur¡¯ise",-0.394832070025847,1.09657566522681,-0.752774797624436
"276","7","nFcIwJ","D07",-0.869746092419496,-1.10218397863275,-0.709123638236871
"277","1","iT9pf4","Dale's Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"278","1","2ADEYR","Dale's Pale Ale Nitro",-0.22861216218807,-0.799854527602057,-0.447216681911477
"279","1","JDzrBR","Dales Dry Hop Equinox",-0.22861216218807,-0.799854527602057,-0.447216681911477
"280","1","vXifKs","Dales T45 Dry Hop",-0.22861216218807,-0.799854527602057,-0.447216681911477
"281","1","XrRTUJ","Dales T90 Dry Hop",-0.22861216218807,-0.799854527602057,-0.447216681911477
"282","2","6gFiUn","Dank Tank Border Hopper",1.9797380419424,1.37142062070925,-0.534519000686608
