"","cluster_assignment","id","name","IBU","ABV","SRM"
"281","5","XrRTUJ","Dales T90 Dry Hop",-0.22861216218807,-0.799854527602057,-0.447216681911477
"282","7","6gFiUn","Dank Tank Border Hopper",1.9797380419424,1.37142062070925,-0.534519000686608
"283","19","LR5oG8","Dank Tank BSP Quad",-0.157375058829022,2.74564539812148,-0.0980074068109518
"284","7","69tWZj","Dank Tank Ghoulash",1.9797380419424,1.37142062070925,-0.534519000686608
"285","1","BlcFcv","Dank Tank Magnum IP",-0.157375058829022,-1.10218397863275,-0.883728275787133
"286","12","ARoWVg","Dank Tank Old Man Johnson's Farm",1.14863850275351,1.6462655761917,2.17185288134246
"287","17","ov7fgF","Dank Tank Pulled Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"288","7","DEojxv","Dank Tank Red Hot Mama",1.38609551395034,1.48135860290223,-0.228960884973649
"289","18","9nXV0D","Dank Tank The Price is Wrong",-0.276103564427435,1.37142062070925,0.600411143390098
"290","15","zc3p4y","Dank Tank: Smokey and the Brett",0.911181491556689,0.217071807682988,-0.447216681911477
"291","3","x3ijRg","Dank Tank: Some Strange II Black IPA",0.911181491556689,0.134618321038254,1.7353412874668
"292","17","sqELhU","Dark Knight",-0.751017586821084,-0.689916545409079,1.08057389665332
"293","13","XVWs1B","Dark Wheat",-1.43964291929188,-1.01973049198801,-0.971030594562264
"294","10","6f6SpY","Das Bij",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"295","18","24UMt9","Davey Murray's Best Scotch Ale",-0.513560575624259,0.327009789875965,0.644062302777664
"296","9","bwmm73","Daytona Dark Wheat Lager (Batch No. 32218)",-1.130948804736,-0.964761500891524,0.38215534645227
"297","17","HXVdFT","Death By Coconut",-0.751017586821084,-0.689916545409079,1.08057389665332
"298","16","TQaDOh","Death By Coconut (Rum Barrel Aged)",0.0800819523678023,0.546885754261921,2.17185288134246
"299","8","7Tfy0M","Demon Brewn",-0.751017586821084,-0.827339023150302,-0.534519000686608
"300","17","ABAHdk","Deuce",-0.276103564427435,-0.717401040957324,0.469457665227401
"301","3","4nRKTH","DevESTATEtion",0.911181491556689,0.134618321038254,1.7353412874668
"302","15","7dkC8e","Deviant Dale¡¯s",0.911181491556689,0.217071807682988,-0.447216681911477
"303","7","RDEj6L","Devil Dog Imperial IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"304","7","3XBmmp","Devils Double",1.9797380419424,1.37142062070925,-0.534519000686608
"305","7","kK34fk","Diggler Double IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"306","15","cOSoch","Dire Wolf",0.911181491556689,0.217071807682988,-0.447216681911477
"307","4","bHDV83","Dirty Blonde Ale",-0.988474598017909,-1.10218397863275,-0.883728275787133
"308","12","XWveu5","Dock Street Walker",0.0800819523678023,1.6462655761917,2.17185288134246
"309","10","NE2Dpl","Dogs of Helles",-0.561051977863624,0.272040798779476,-0.709123638236871
"310","15","aabOus","DogZilla Black IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"311","5","gEUoCZ","Doppel Sticky",-0.109883656589657,-0.88230801424679,-0.0107050880358205
"312","14","CMvItN","Doppel Weizen",-1.34466011481315,-0.717401040957324,-0.796425957012002
"313","18","hn9LIa","Doppelbock",-0.893491793539179,0.409463276520699,0.513108824614967
"314","18","0I5b84","Double DeBOCKel",-0.893491793539179,0.409463276520699,0.513108824614967
"315","17","LVSSPk","Double Latte - Beer Camp Across America",-0.988474598017909,-1.10218397863275,2.17185288134246
"316","12","WHQisc","Dragon's Milk",1.14863850275351,1.6462655761917,2.17185288134246
"317","12","ZDbYzs","Dragon's Milk Reserve Coconut Rum",1.14863850275351,1.6462655761917,2.17185288134246
"318","12","uhfEWi","Dragon's Milk Reserve Mexican Spice Cake",1.14863850275351,1.6462655761917,2.17185288134246
"319","12","Vuhegf","Dragon's Milk Reserve Triple-Mashed",1.14863850275351,1.6462655761917,2.17185288134246
"320","12","RXEBYd","Dragon's Milk Reserve Vanilla Chai",1.14863850275351,1.6462655761917,2.17185288134246
"321","12","HHG2Nn","Dragon's Milk Reserve with Coffee And Chocolate",1.14863850275351,1.6462655761917,2.17185288134246
"322","12","ndgIxK","Dragon's Milk Reserve with S'mores",1.14863850275351,1.6462655761917,2.17185288134246
"323","12","2wvRmF","Dragon's Milk Reserve with Toasted Chilies",1.14863850275351,1.6462655761917,2.17185288134246
"324","12","BnYgKN","Dragon's Milk Reserve with Vanilla Chai",1.14863850275351,1.6462655761917,2.17185288134246
"325","12","IpcSsv","Dragon's Milk Reserve: Brewer's Select",1.14863850275351,1.6462655761917,2.17185288134246
"326","12","ZJJ8yY","Dragon's Milk Reserve: Cherry Chocolate",1.14863850275351,1.6462655761917,2.17185288134246
"327","12","8lo5KQ","Dragon's Milk Reserve: Mexican Spice Cake",1.14863850275351,1.6462655761917,2.17185288134246
"328","12","fMn3Hq","Dragon's Milk Reserve: Salted Caramel",1.14863850275351,1.6462655761917,2.17185288134246
"329","12","3tlrAU","Dragon¡¯s Milk Reserve: Banana Coconut",1.14863850275351,1.6462655761917,2.17185288134246
"330","12","UTh8Gm","Dragon¡¯s Milk Reserve: Mocha Mint",1.14863850275351,1.6462655761917,2.17185288134246
"331","5","4GgbWG","Draught-Style Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"332","15","1LvpyW","Drink This IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"333","1","4iQV5k","Dry Hopped Coastal Pilsner (Batch No. 23185)",-0.394832070025847,-0.552494067667857,-0.927379435174699
"334","16","hqQhp6","Dry Irish Stout",0.317538963564627,0.409463276520699,2.17185288134246
"335","18","utrZWH","Dubbel",-0.751017586821084,0.203329559908865,0.949620418490623
"336","4","RsTK7E","Dude of York",-0.632289081222672,-1.62438939404939,-0.578170160074174
"337","8","vzcxNZ","Dunkelweizen",-1.34466011481315,-0.772370032053813,-0.0543562474233861
"338","18","hKT9uI","Dunkelweizen Bock",-0.751017586821084,0.876699700840855,0.207550708902008
"339","18","nvaDvZ","Eagle Rare Barrel Aged Scotch Ale",-0.513560575624259,0.327009789875965,0.644062302777664
"340","5","AC98pm","Earth Day EPA",-0.157375058829022,-0.662432049860835,-0.359914363136346
"341","18","YBxI4X","El Mole Ocho",-0.157375058829022,0.409463276520699,1.08057389665332
"342","7","PSRi4b","Electric Ray",1.9797380419424,1.37142062070925,-0.534519000686608
"343","13","jBjeGJ","Electric Ray - Beer Camp Across America",-1.43964291929188,-1.01973049198801,-0.971030594562264
"344","18","OFYff7","Envious",-0.157375058829022,0.409463276520699,1.08057389665332
"345","5","DGhJbX","Equinox",-0.22861216218807,-0.799854527602057,-0.447216681911477
"346","10","ebYlhO","Eroica",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"347","5","MtJRP6","ESB",-0.157375058829022,-0.662432049860835,-0.359914363136346
"348","5","TavGRG","ESB - Early Spring Beer",-0.22861216218807,-0.799854527602057,-0.447216681911477
"349","7","kusLBU","Existential",1.86100953634399,2.03104851386712,0.120248390126876
"350","7","Dn64tp","Experimental Hop Double IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"351","1","z9eSax","EXPERIMENTAL HOP PILSNER",-0.394832070025847,-0.552494067667857,-0.927379435174699
"352","5","H20aOl","Extra ESB - Small Batch Series",-0.157375058829022,-0.662432049860835,-0.359914363136346
"353","17","35wxef","Extra Stout",-0.276103564427435,-1.15715296972923,2.17185288134246
"354","8","YViUzm","Extra Time",-0.751017586821084,-0.772370032053813,-0.0980074068109518
"355","7","xjwBeb","Fall Ball Red",1.38609551395034,1.48135860290223,-0.228960884973649
"356","17","JW5SJV","Family Values",-0.276103564427435,-0.717401040957324,0.469457665227401
"357","4","xXEmDi","Fandom Ale Fusion XXXIX",-0.869746092419496,-1.10218397863275,-0.709123638236871
"358","8","QefHZY","Farmhouse Hatter",-0.751017586821084,-0.827339023150302,-0.534519000686608
"359","15","xqbL8h","Fat Slim",0.911181491556689,0.217071807682988,-0.447216681911477
"360","8","KPu2Ot","Festival Bier",-0.751017586821084,-0.497525076571368,-0.490867841299042
"361","18","RsGMGn","Festive Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"362","19","6fJQfz","Fils A Papa V",-0.394832070025847,1.09657566522681,-0.752774797624436
"363","12","ttJysx","Filthy Pumpkin",1.14863850275351,1.6462655761917,2.17185288134246
"364","5","9Ylplt","Fistful of Hops",-0.22861216218807,-0.799854527602057,-0.447216681911477
"365","15","ceP1Cs","Five Hop - Experimental IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"366","5","ePh6fw","Flipside Red IPA",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"367","15","OxvWPv","Floral IPA - Beer Camp #53",0.911181491556689,0.217071807682988,-0.447216681911477
"368","1","1XAbSf","Foam Pilsner",-0.394832070025847,-0.552494067667857,-0.927379435174699
"369","8","iYbsQ5","Fohn",-0.751017586821084,-0.772370032053813,-0.0980074068109518
"370","12","3wspDn","Foreign Extra Stout (Ghana)",0.673724480359864,1.6462655761917,1.08057389665332
"371","5","3nrJLN","Four Hopsmen - Comet Dry Hopped",-0.22861216218807,-0.799854527602057,-0.447216681911477
"372","5","g7a7Uo","Four Hopsmen - HBC 472",-0.22861216218807,-0.799854527602057,-0.447216681911477
"373","5","IRIveF","Four Hopsmen - Hop Head Farms Eperimental Dry Hopped",-0.22861216218807,-0.799854527602057,-0.447216681911477
"374","5","ul1jng","Four Hopsmen - Mandarina Bavaria Dry Hopped",-0.22861216218807,-0.799854527602057,-0.447216681911477
"375","8","VyWf1j","Four Roses Rompo",-1.34466011481315,-0.717401040957324,-0.0543562474233861
"376","10","N5lJcK","Four Witches<U+2028>",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"377","10","rJ51vR","Freedom Tickler",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"378","7","FVFucy","Fresh Hop Double IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"379","15","1FBXjy","Fresh Hop IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"380","5","t0iVWe","Fresh Hops of Bel-Air",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"381","7","tDKmD5","Fresh Sticky Nugs",1.9797380419424,1.37142062070925,-0.534519000686608
"382","15","907FUe","Fugli",0.911181491556689,0.217071807682988,-0.447216681911477
"383","6","PsFAwd","Full Circle",-0.917237494658861,-0.799854527602057,-0.883728275787133
"384","8","AI17Hf","Fumble Brewski",-0.798508989060449,-0.772370032053813,-0.447216681911477
"385","6","CWqXDN","Fusion 16",-0.988474598017909,-1.0746994830845,-1.14563523211253
"386","17","w7z0LS","Fusion 17",-0.276103564427435,-0.717401040957324,0.469457665227401
"387","7","JoGCC1","Fusion 18",1.86100953634399,2.03104851386712,0.120248390126876
"388","7","hy7HsS","Fusion 20",1.9797380419424,1.37142062070925,-0.534519000686608
"389","15","HG1dy6","Fusion 21",0.911181491556689,0.217071807682988,-0.447216681911477
"390","15","Cn8hSH","Fusion 23",0.911181491556689,0.217071807682988,-0.447216681911477
"391","5","LVghwn","Fusion 24",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"392","10","5iehRZ","Fusion 30",-0.869746092419496,0.217071807682988,-0.840077116399567
"393","15","GXDZpo","Fusion 32",0.911181491556689,0.217071807682988,-0.447216681911477
"394","17","cX0XkP","Fusion 34 Michiganja",-0.751017586821084,-0.689916545409079,1.08057389665332
"395","15","UFPFnA","Fusion 36: London Confusion",0.388776066923674,-0.277649112185413,-0.447216681911477
"396","5","GNtxMV","Fusion 39",-0.22861216218807,-0.799854527602057,-0.447216681911477
"397","7","dTCluj","Fusion 40",1.9797380419424,1.37142062070925,-0.534519000686608
"398","15","yZruL5","Fusion 48",0.911181491556689,0.217071807682988,-0.447216681911477
"399","15","vLTky5","Fusion 49",0.911181491556689,0.217071807682988,-0.447216681911477
"400","7","b65A4y","Fusion 9",1.9797380419424,1.37142062070925,-0.534519000686608
"401","15","7BGyan","Fuzzworthy",0.911181491556689,0.217071807682988,-0.447216681911477
"402","15","mUt5nB","G'Afternoon",0.911181491556689,0.217071807682988,-0.447216681911477
"403","7","69R1Vd","G'Knight",1.9797380419424,1.37142062070925,-0.534519000686608
"404","7","CU2xRZ","G'Knight (Breckenridge Whiskey Barrel Aged)",1.38609551395034,1.48135860290223,-0.228960884973649
"405","17","9cqNKc","Georgia Brown",-0.276103564427435,-0.717401040957324,0.469457665227401
"406","15","oLL7QN","German Style IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"407","9","HiunCp","Gingerbread Old Chub",-1.17844020697537,-1.51445141185641,-0.0543562474233861
"408","10","oBALsi","Glissade Golden Bock",-0.561051977863624,0.272040798779476,-0.709123638236871
"409","7","VFG5pL","GnarlyWine",1.86100953634399,2.03104851386712,0.120248390126876
"410","15","jMQlvu","Goin' Coastal",0.911181491556689,0.217071807682988,-0.447216681911477
"411","4","8qafAu","Golden Ale",-0.988474598017909,-1.10218397863275,-0.883728275787133
"412","10","WCPtV5","Golden Cap Saison Ale",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"413","1","ZVmIsO","Golden Flash",-0.513560575624259,-0.827339023150302,-0.883728275787133
"414","15","llmv40","Golden IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"415","19","trEROu","Good Game",-0.157375058829022,2.74564539812148,-0.0980074068109518
"416","5","FocTXx","Goofer Dust",-0.22861216218807,-0.799854527602057,-0.447216681911477
"417","18","S3xcp2","Gr8ful Anniversary Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"418","7","CwbQiB","Grand Royal",1.9797380419424,1.37142062070925,-0.534519000686608
"419","4","U7lF72","Grass Monkey",-0.869746092419496,-1.10218397863275,-0.709123638236871
"420","10","o4farp","Gravitation Collaboration",-0.561051977863624,0.272040798779476,-0.709123638236871
"421","18","Cj5RaA","Great Pumpkin",-0.157375058829022,0.409463276520699,1.08057389665332
"422","15","nPSHXY","Green Monsta IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"423","1","DUmEEi","Green State Lager",-0.394832070025847,-0.552494067667857,-0.927379435174699
"424","13","GVNZZQ","Green Valley Wild Hop Lager",-1.43964291929188,-1.01973049198801,-0.971030594562264
"425","15","7gKo41","Grizzly Imperial Pale Ale",0.911181491556689,0.217071807682988,-0.447216681911477
"426","5","avUZok","Ground Score",-0.22861216218807,-0.799854527602057,-0.447216681911477
"427","11","56HXGK","GUARD de BEER",-0.751017586821084,-0.14022663444419,-0.272612044361214
"428","7","coUX1m","Gubna",1.9797380419424,1.37142062070925,-0.534519000686608
"429","7","pq9MUi","Gubna Barrel Aged",1.9797380419424,1.37142062070925,-0.534519000686608
"430","7","2YWln7","Gubna Imperial IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"431","16","NamZiK","Guinness 250th Anniversary Stout",0.317538963564627,0.409463276520699,2.17185288134246
"432","17","Yq3v6n","Guinness Black Lager",-0.703526184581719,-1.15715296972923,1.08057389665332
"433","13","qbeSzR","Guinness Blonde",-1.51088002265092,-1.15715296972923,-1.0583329133374
"434","17","StkEiv","Guinness Draught",-0.276103564427435,-1.15715296972923,2.17185288134246
"435","16","gkSM7N","Guinness Dublin Porter",0.198810457966215,0.546885754261921,2.17185288134246
"436","16","K2qBGW","Guinness Extra Stout",0.317538963564627,0.409463276520699,2.17185288134246
"437","16","J9xszw","Guinness Foreign Extra",0.198810457966215,0.546885754261921,2.17185288134246
"438","9","c9u7Eo","Guinness Generous Ale",-0.798508989060449,-1.23960645637397,-0.0543562474233861
"439","17","Ia4uJ0","Guinness Milk Stout",-0.988474598017909,-1.10218397863275,2.17185288134246
"440","15","8LowIZ","Guinness Nitro IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"441","17","JfC6wN","Guinness Red Harvest Stout",-0.276103564427435,-1.15715296972923,2.17185288134246
"442","16","unQfZE","Guinness Special Export",0.198810457966215,0.546885754261921,2.17185288134246
"443","17","FAIsfG","Guinness West Indies Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"444","18","hf0GB8","Hairy Highlander",-0.513560575624259,0.327009789875965,0.644062302777664
"445","12","4BzAQE","Happy Ending",1.14863850275351,1.6462655761917,2.17185288134246
"446","12","Hb6O3U","Happy Ending",1.14863850275351,1.6462655761917,2.17185288134246
"447","2","NRRfYP","Harbin Lager",-0.988474598017909,-1.89923434953184,-1.0583329133374
"448","9","CD9BLy","Harmon Killerbrew",-0.798508989060449,-1.23960645637397,-0.0543562474233861
"449","13","ztJYpI","Harp Lager",-1.43964291929188,-1.01973049198801,-0.971030594562264
"450","13","Yzokxa","Harp Premium Imported Lager",-1.43964291929188,-1.01973049198801,-0.971030594562264
"451","5","eIZS7k","Harvest Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"452","5","GGaceU","Harvest Ale 2007",-0.22861216218807,-0.799854527602057,-0.447216681911477
"453","15","YEIMmF","Harvest Brewers Select IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"454","15","CU1fkx","Harvest Newly Developed Hop IPA (2015)",0.911181491556689,0.217071807682988,-0.447216681911477
"455","15","peyS4P","Harvest Single Hop IPA - Equinox Hops",0.911181491556689,0.217071807682988,-0.447216681911477
"456","15","0oHOZv","Harvest Single Hop IPA - Idaho 7 Varietal",0.911181491556689,0.217071807682988,-0.447216681911477
"457","15","zGsXaD","Harvest Single Hop Mandarina Hops",0.911181491556689,0.217071807682988,-0.447216681911477
"458","15","FK6HtH","Harvest Single Hop Yakima #291",0.911181491556689,0.217071807682988,-0.447216681911477
"459","15","Mx9jQm","Harvest Wild Hop IPA - Neomexicanus Varietal",0.911181491556689,0.217071807682988,-0.447216681911477
"460","17","0s57EN","Hash Brown",-0.276103564427435,-0.717401040957324,0.469457665227401
"461","17","Oawv0J","Hatchery series #4 Chocolate Milk Stout",-0.988474598017909,-1.10218397863275,2.17185288134246
"462","15","JzAHi3","Hatchery Series #5 - NE Style IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"463","15","ygnsjS","Hatchery Series 1 - Mosaic Hop IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"464","4","LnzGvI","Hatchery Series Release #6: Golden Summer Ale",-0.988474598017909,-1.10218397863275,-0.883728275787133
"465","15","b601KW","Hazy Little Thing",0.911181491556689,0.217071807682988,-0.447216681911477
"466","15","tuyIzW","Hazy Memory",0.911181491556689,0.217071807682988,-0.840077116399567
"467","14","QFOApS","Hefe Proper Ale",-1.34466011481315,-0.717401040957324,-0.796425957012002
"468","14","5LHS1h","Hefeweizen",-1.34466011481315,-0.717401040957324,-0.796425957012002
"469","14","zD2FYX","Hefeweizen",-1.34466011481315,-0.717401040957324,-0.796425957012002
"470","14","DsrVwL","Hibiscus Strawberry Gose",-1.34466011481315,-0.88230801424679,-0.796425957012002
"471","2","FW35fB","High Life Light",-1.58211712600997,-1.40451342966343,-1.0583329133374
"472","4","4U8cc8","High Sierra FestivAle",-0.988474598017909,-1.10218397863275,-0.883728275787133
"473","12","IDxKzR","High West-ified Imperial Coffee Stout",1.14863850275351,1.6462655761917,2.17185288134246
"474","15","C0Ax0o","Holiday Haze",0.911181491556689,0.217071807682988,-0.447216681911477
"475","3","blZIJW","Home Skillet",0.911181491556689,0.134618321038254,1.7353412874668
"476","4","afK7hW","Honey Blonde",-0.988474598017909,-1.10218397863275,-0.883728275787133
"477","7","YSLzio","Hop Bullet IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"478","5","JOxnlJ","Hop Dog Harvest Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"479","15","kVKPX7","Hop Harmony",0.911181491556689,0.217071807682988,-0.447216681911477
"480","7","7HHwqy","Hop Hash",1.9797380419424,1.37142062070925,-0.534519000686608
"481","13","AAdvVo","Hop House Lager",-1.43964291929188,-1.01973049198801,-0.971030594562264
"482","15","kQiE9q","Hop Peak",0.911181491556689,0.217071807682988,-0.447216681911477
"483","7","Pni8Jo","Hop Stoopid",1.9797380419424,1.37142062070925,-0.534519000686608
"484","4","Rj8PxJ","Hopfenweisse",-0.869746092419496,-1.10218397863275,-0.709123638236871
"485","5","3neLUw","Hoppy Amber Ale - Mountain Series",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"486","15","xcGtHr","Hoppy Anniversary IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"487","15","x8Bv0f","Hoppy Floppy",0.911181491556689,0.217071807682988,-0.447216681911477
"488","10","EO71ZO","Hoppy Saison",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"489","10","jbvl8b","Hoppy Saison Mancrush",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"490","15","XFwk42","Hoppy Wheat IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"491","7","sAQpBR","Hoptimum",1.9797380419424,1.37142062070925,-0.534519000686608
"492","7","KQDQgO","Hoptimum",1.9797380419424,1.37142062070925,-0.534519000686608
"493","15","nOFAoT","Hoptinite",0.911181491556689,0.217071807682988,-0.447216681911477
"494","7","Z1g2ua","Hoptronix",1.9797380419424,1.37142062070925,-0.534519000686608
"495","15","ZRujA6","Hotbox Coffee IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"496","17","fOFhEa","Hotbox Coffee Porter",-0.751017586821084,-0.689916545409079,1.08057389665332
"497","6","IAP9Ye","Huckleberry Cream Ale",-1.17844020697537,-0.88230801424679,-1.01468175394983
"498","10","BceaoL","Hummer",-0.869746092419496,0.217071807682988,-0.840077116399567
"499","10","Da2apu","Hurricane",-1.10720310361632,0.203329559908865,-1.01468175394983
"500","10","ptlOzL","Hurricane High Gravity",-1.10720310361632,0.203329559908865,-1.01468175394983
"501","15","Oobtwc","IceyPA",0.911181491556689,0.217071807682988,-0.447216681911477
"502","18","qQTYZ8","Ichabod Pumpkin Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"503","3","Wemgbs","Imperial Black IPA",0.911181491556689,0.134618321038254,1.7353412874668
"504","7","CtqQJb","Imperial Hatter",1.9797380419424,1.37142062070925,-0.534519000686608
"505","17","kSrchj","Imperial India Brown Ale",-0.276103564427435,-0.717401040957324,0.469457665227401
"506","16","AVcFA8","Imperial Pecan Porter",0.0800819523678023,0.546885754261921,2.17185288134246
"507","1","AdHXWs","Imperial Pils",-0.394832070025847,-0.552494067667857,-0.927379435174699
"508","1","dbN8in","Imperial Pilsner - Beer Camp #43",-0.394832070025847,-0.552494067667857,-0.927379435174699
"509","7","EpkUho","Imperial Plum IPA",1.9797380419424,1.37142062070925,-0.534519000686608
"510","18","uL3sSR","Imperial Pumpkin",-0.157375058829022,0.409463276520699,1.08057389665332
"511","9","8zibUO","Imperial Red Ale",-0.798508989060449,-1.23960645637397,-0.0543562474233861
"512","5","htbWwF","Imperial Red Ale",-0.276103564427435,-0.689916545409079,-0.0543562474233861
"513","7","meCiGU","Imperial Red Ale - Beer Camp #65",1.38609551395034,1.48135860290223,-0.228960884973649
"514","16","INJWpy","Imperial Stout",0.317538963564627,0.409463276520699,2.17185288134246
"515","12","oC1Ux4","Imperial Stout (Fudge And Sickle)",1.14863850275351,1.6462655761917,2.17185288134246
"516","7","xdvDOQ","Imperial White IPA - Brewery Lane Series",1.9797380419424,1.37142062070925,-0.534519000686608
"517","10","qpfWYm","India Farmhouse Ale",-0.513560575624259,-0.00280415670296819,-0.534519000686608
"518","5","gVynTw","India Pale Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"519","15","3WxXFm","India Pale Ale IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"520","15","yEe3T6","Interstate SMASH Express - Calypso",0.911181491556689,0.217071807682988,-0.447216681911477
"521","17","mFO6aU","Into the Woods",-0.276103564427435,-0.717401040957324,0.469457665227401
"522","15","si7pxG","IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"523","15","DiM4QZ","IPA with Rosemary",0.911181491556689,0.217071807682988,-0.447216681911477
"524","4","Yuzbjs","Irish Wheat",-0.869746092419496,-1.10218397863275,-0.709123638236871
"525","18","mrLL4r","Jack's Pumpkin Spice Ale",-0.157375058829022,0.409463276520699,1.08057389665332
"526","18","EiBcm8","Jack-Ale-Lantern",-0.157375058829022,0.409463276520699,1.08057389665332
"527","16","V9x9qv","Jackalope Coffee Stout",0.317538963564627,0.409463276520699,2.17185288134246
"528","12","MFgb7Y","Javanilla Ten FIDY",1.14863850275351,1.6462655761917,2.17185288134246
"529","8","LIY58Q","Jazz Honkey Donkey-Weizen",-1.34466011481315,-0.772370032053813,-0.0543562474233861
"530","6","jNqqVQ","Jenny Scream Ale",-1.17844020697537,-0.88230801424679,-1.01468175394983
"531","2","KcLuc7","Johnny Berliner",-1.72459133272807,-1.87174985398359,-1.0583329133374
"532","7","gm9FbA","Johnny Hash - Dank Tank",1.9797380419424,1.37142062070925,-0.534519000686608
"533","15","NaTBQp","Juicy Dust",0.911181491556689,0.217071807682988,-0.447216681911477
"534","5","xw3Nti","Karaoke Fail",-0.22861216218807,-0.799854527602057,-0.447216681911477
"535","12","dNnIWw","Kate The Great Russian Imperial Stout",1.14863850275351,1.6462655761917,2.17185288134246
"536","14","JVv3qI","Kellerweis",-1.34466011481315,-0.717401040957324,-0.796425957012002
"537","6","P9Ly3t","Kilkenny Irish Cream Ale",-1.17844020697537,-0.88230801424679,-1.01468175394983
"538","15","OIKxkJ","Kill Ugly Radio",0.911181491556689,0.217071807682988,-0.447216681911477
"539","10","SDUD8m","King Cobra",-1.10720310361632,0.203329559908865,-1.01468175394983
"540","17","FNByFy","Knightro",-0.276103564427435,-1.15715296972923,2.17185288134246
"541","6","vuZYco","Kolsch",-0.917237494658861,-0.799854527602057,-0.883728275787133
"542","6","wkaQ3k","Kolsch Style Ale - Mountain Series",-0.917237494658861,-0.799854527602057,-0.883728275787133
"543","18","7x2tzn","Kolsch TEST DUMMIES",-0.157375058829022,0.409463276520699,1.08057389665332
"544","13","dWISHQ","Lagunator",-1.51088002265092,-1.15715296972923,-1.0583329133374
"545","15","iLlMCb","Lagunitas IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"546","5","DwGaaX","Lagunitas Undercover Investigation Shut-Down Ale",-0.22861216218807,-0.799854527602057,-0.447216681911477
"547","7","QuJNYq","Larry",1.9797380419424,1.37142062070925,-0.534519000686608
"548","15","jZMQtq","Larry Imperial IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"549","8","lj8S4n","Larry Triple Douple",-0.751017586821084,-0.827339023150302,-0.534519000686608
"550","5","QNucGY","Left Behind",-0.22861216218807,-0.799854527602057,-0.447216681911477
"551","15","Oklbuw","Leghorn Rye IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"552","4","3Csw32","Liberty Blonde",-0.988474598017909,-1.10218397863275,-0.883728275787133
"553","13","vrGuPg","Liger Lager",-1.43964291929188,-1.01973049198801,-0.971030594562264
"554","15","2NsDUk","Light IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"555","15","a29mU4","Little Birdy",0.911181491556689,0.217071807682988,-0.447216681911477
"556","5","jshi8D","Little Sumpin¡¯ Wild",-0.22861216218807,-0.799854527602057,-0.447216681911477
"557","5","XDaNfi","Little Wolf",-0.22861216218807,-0.799854527602057,-0.447216681911477
"558","15","DqTrrP","Lolo IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"559","9","J183HL","London Calling",-1.22593160921473,-1.59690489850115,-0.228960884973649
"560","16","DmCMSF","London Calling English Porter Cask",0.0800819523678023,0.546885754261921,2.17185288134246
"561","15","epip51","Long Steam IPA",0.911181491556689,0.217071807682988,-0.447216681911477
"562","18","zDUkcd","Lost Dune",-0.157375058829022,0.409463276520699,1.08057389665332
"563","14","r1uQvZ","Lovebird Wheat",-1.34466011481315,-0.717401040957324,-0.796425957012002
"564","5","CWwxeR","Lucky 13",-0.276103564427435,-0.689916545409079,-0.0543562474233861
